station_id,name,year,month,monthly_temp_avg
IN009010101,"HASKOTE, IN",1920,4,27.153333333333332
IN009010101,"HASKOTE, IN",1920,5,29.661290322580644
IN009010101,"HASKOTE, IN",1920,6,27.56666666666666
IN009010101,"HASKOTE, IN",1920,7,27.967741935483875
IN009010101,"HASKOTE, IN",1920,8,29.14516129032258
IN009010101,"HASKOTE, IN",1920,9,28.15
IN009010101,"HASKOTE, IN",1920,10,27.50967741935484
IN009010101,"HASKOTE, IN",1920,11,27.563333333333333
IN009010101,"HASKOTE, IN",1920,12,27.16774193548387
IN009010500,"ANEKAL, IN",1921,1,27.470967741935485
IN009010500,"ANEKAL, IN",1921,2,27.70714285714286
IN009010500,"ANEKAL, IN",1921,3,27.496774193548386
IN009010500,"ANEKAL, IN",1921,4,27.610000000000007
IN009010500,"ANEKAL, IN",1921,5,29.151612903225804
IN009010500,"ANEKAL, IN",1921,6,26.716666666666676
IN009010500,"ANEKAL, IN",1921,7,28.387096774193548
IN009010500,"ANEKAL, IN",1921,8,28.36451612903226
IN009010500,"ANEKAL, IN",1921,9,27.086666666666666
IN009010500,"ANEKAL, IN",1921,10,27.6258064516129
IN009010500,"ANEKAL, IN",1921,11,26.919999999999998
IN009010500,"ANEKAL, IN",1921,12,27.196774193548393
IN009010101,"HASKOTE, IN",1921,1,27.8483870967742
IN009010101,"HASKOTE, IN",1921,2,25.907142857142862
IN009010101,"HASKOTE, IN",1921,3,27.729032258064514
IN009010101,"HASKOTE, IN",1921,4,27.356666666666666
IN009010101,"HASKOTE, IN",1921,5,27.587096774193547
IN009010101,"HASKOTE, IN",1921,6,28.73333333333334
IN009010101,"HASKOTE, IN",1921,7,27.635483870967732
IN009010101,"HASKOTE, IN",1921,8,25.812903225806448
IN009010101,"HASKOTE, IN",1921,9,28.399999999999995
IN009010101,"HASKOTE, IN",1921,10,27.14516129032258
IN009010101,"HASKOTE, IN",1921,11,26.929999999999996
IN009010101,"HASKOTE, IN",1921,12,26.661290322580648
IN009010500,"ANEKAL, IN",1922,1,27.996774193548383
IN009010500,"ANEKAL, IN",1922,2,27.553571428571423
IN009010500,"ANEKAL, IN",1922,3,27.32258064516129
IN009010500,"ANEKAL, IN",1922,4,27.68666666666666
IN009010500,"ANEKAL, IN",1922,5,28.69677419354839
IN009010500,"ANEKAL, IN",1922,6,26.179999999999996
IN009010500,"ANEKAL, IN",1922,7,27.535483870967735
IN009010500,"ANEKAL, IN",1922,8,29.096774193548388
IN009010500,"ANEKAL, IN",1922,9,27.10333333333333
IN009010500,"ANEKAL, IN",1922,10,27.9741935483871
IN009010500,"ANEKAL, IN",1922,11,27.97666666666667
IN009010500,"ANEKAL, IN",1922,12,26.93548387096774
IN009010101,"HASKOTE, IN",1922,1,25.25161290322581
IN009010101,"HASKOTE, IN",1922,2,28.900000000000002
IN009010101,"HASKOTE, IN",1922,3,28.480645161290322
IN009010101,"HASKOTE, IN",1922,4,27.43333333333333
IN009010101,"HASKOTE, IN",1922,5,27.93548387096774
IN009010101,"HASKOTE, IN",1922,6,26.989999999999995
IN009010101,"HASKOTE, IN",1922,7,27.532258064516125
IN009010101,"HASKOTE, IN",1922,8,27.91612903225806
IN009010101,"HASKOTE, IN",1922,9,28.593333333333337
IN009010101,"HASKOTE, IN",1922,10,26.432258064516127
IN009010101,"HASKOTE, IN",1922,11,29.593333333333337
IN009010101,"HASKOTE, IN",1922,12,26.335483870967746
IN009010500,"ANEKAL, IN",1923,1,27.70967741935484
IN009010500,"ANEKAL, IN",1923,2,28.235714285714277
IN009010500,"ANEKAL, IN",1923,3,28.05806451612903
IN009010500,"ANEKAL, IN",1923,4,27.160000000000004
IN009010500,"ANEKAL, IN",1923,5,27.91290322580646
IN009010500,"ANEKAL, IN",1923,6,26.61333333333333
IN009010500,"ANEKAL, IN",1923,7,28.480645161290326
IN009010500,"ANEKAL, IN",1923,8,27.964516129032255
IN009010500,"ANEKAL, IN",1923,9,28.203333333333333
IN009010500,"ANEKAL, IN",1923,10,26
IN009010500,"ANEKAL, IN",1923,11,27.103333333333342
IN009010500,"ANEKAL, IN",1923,12,26.764516129032252
IN009010101,"HASKOTE, IN",1923,1,27.84193548387097
IN009010101,"HASKOTE, IN",1923,2,26.839285714285715
IN009010101,"HASKOTE, IN",1923,3,27.470967741935482
IN009010101,"HASKOTE, IN",1923,4,28.28666666666667
IN009010101,"HASKOTE, IN",1923,5,27.13225806451613
IN009010101,"HASKOTE, IN",1923,6,26.419999999999998
IN009010101,"HASKOTE, IN",1923,7,28.035483870967745
IN009010101,"HASKOTE, IN",1923,8,26.483870967741936
IN009010101,"HASKOTE, IN",1923,9,28.07333333333333
IN009010101,"HASKOTE, IN",1923,10,28.251612903225805
IN009010101,"HASKOTE, IN",1923,11,26.440000000000005
IN009010101,"HASKOTE, IN",1923,12,28.758064516129036
IN009010500,"ANEKAL, IN",1924,1,27.332258064516132
IN009010500,"ANEKAL, IN",1924,2,25.70689655172414
IN009010500,"ANEKAL, IN",1924,3,27.783870967741944
IN009010500,"ANEKAL, IN",1924,4,26.86333333333334
IN009010500,"ANEKAL, IN",1924,5,27.216129032258067
IN009010500,"ANEKAL, IN",1924,6,27.973333333333333
IN009010500,"ANEKAL, IN",1924,7,27.44516129032258
IN009010500,"ANEKAL, IN",1924,8,27.187096774193556
IN009010500,"ANEKAL, IN",1924,9,27.730000000000004
IN009010500,"ANEKAL, IN",1924,10,27.590322580645157
IN009010500,"ANEKAL, IN",1924,11,27.123333333333335
IN009010500,"ANEKAL, IN",1924,12,26.880645161290325
IN009010101,"HASKOTE, IN",1924,1,27.254838709677415
IN009010101,"HASKOTE, IN",1924,2,27.96551724137931
IN009010101,"HASKOTE, IN",1924,3,28.361290322580647
IN009010101,"HASKOTE, IN",1924,4,28.123333333333328
IN009010101,"HASKOTE, IN",1924,5,28.14838709677419
IN009010101,"HASKOTE, IN",1924,6,28.443333333333335
IN009010101,"HASKOTE, IN",1924,7,27.141935483870967
IN009010101,"HASKOTE, IN",1924,8,28.40322580645161
IN009010101,"HASKOTE, IN",1924,9,27.740000000000002
IN009010101,"HASKOTE, IN",1924,10,27.590322580645164
IN009010101,"HASKOTE, IN",1924,11,27.199999999999992
IN009010101,"HASKOTE, IN",1924,12,27.06451612903226
IN009010500,"ANEKAL, IN",1925,1,28.193548387096776
IN009010500,"ANEKAL, IN",1925,2,26.96071428571429
IN009010500,"ANEKAL, IN",1925,3,28.045161290322575
IN009010500,"ANEKAL, IN",1925,4,28.323333333333334
IN009010500,"ANEKAL, IN",1925,5,28.067741935483873
IN009010500,"ANEKAL, IN",1925,6,27.076666666666664
IN009010500,"ANEKAL, IN",1925,7,27.764516129032263
IN009010500,"ANEKAL, IN",1925,8,27.448387096774198
IN009010500,"ANEKAL, IN",1925,9,27.630000000000003
IN009010500,"ANEKAL, IN",1925,10,26.29032258064516
IN009010500,"ANEKAL, IN",1925,11,26.400000000000002
IN009010500,"ANEKAL, IN",1925,12,28.3741935483871
IN009010101,"HASKOTE, IN",1925,1,27.029032258064515
IN009010101,"HASKOTE, IN",1925,2,28.042857142857137
IN009010101,"HASKOTE, IN",1925,3,27.654838709677424
IN009010101,"HASKOTE, IN",1925,4,28.09666666666666
IN009010101,"HASKOTE, IN",1925,5,28.17741935483871
IN009010101,"HASKOTE, IN",1925,6,27.090000000000007
IN009010101,"HASKOTE, IN",1925,7,26.93870967741936
IN009010101,"HASKOTE, IN",1925,8,26.96774193548386
IN009010101,"HASKOTE, IN",1925,9,27.750000000000004
IN009010101,"HASKOTE, IN",1925,10,28.645161290322584
IN009010101,"HASKOTE, IN",1925,11,28.410000000000004
IN009010101,"HASKOTE, IN",1925,12,27.836666666666666
IN009010500,"ANEKAL, IN",1926,1,27.729032258064517
IN009010500,"ANEKAL, IN",1926,2,27.96428571428572
IN009010500,"ANEKAL, IN",1926,3,26.499999999999996
IN009010500,"ANEKAL, IN",1926,4,27.80666666666667
IN009010500,"ANEKAL, IN",1926,5,27.496774193548386
IN009010500,"ANEKAL, IN",1926,6,25.993333333333336
IN009010500,"ANEKAL, IN",1926,7,27.51935483870968
IN009010500,"ANEKAL, IN",1926,8,25.954838709677418
IN009010500,"ANEKAL, IN",1926,9,28.046666666666663
IN009010500,"ANEKAL, IN",1926,10,26.899999999999995
IN009010500,"ANEKAL, IN",1926,11,26.60666666666667
IN009010500,"ANEKAL, IN",1926,12,27.090322580645157
IN009010101,"HASKOTE, IN",1926,1,26.590322580645157
IN009010101,"HASKOTE, IN",1926,2,27.910714285714285
IN009010101,"HASKOTE, IN",1926,3,27.34838709677419
IN009010101,"HASKOTE, IN",1926,4,27.853333333333342
IN009010101,"HASKOTE, IN",1926,5,27.429032258064517
IN009010101,"HASKOTE, IN",1926,6,26.986666666666668
IN009010101,"HASKOTE, IN",1926,7,27.812903225806455
IN009010101,"HASKOTE, IN",1926,8,27.770967741935483
IN009010101,"HASKOTE, IN",1926,9,28.12
IN009010101,"HASKOTE, IN",1926,10,27.158064516129034
IN009010101,"HASKOTE, IN",1926,11,26.99333333333333
IN009010101,"HASKOTE, IN",1926,12,28.11612903225806
IN009010500,"ANEKAL, IN",1927,1,27.548387096774196
IN009010500,"ANEKAL, IN",1927,2,27.28214285714285
IN009010500,"ANEKAL, IN",1927,3,27.11612903225807
IN009010500,"ANEKAL, IN",1927,4,28.910000000000004
IN009010500,"ANEKAL, IN",1927,5,25.75483870967742
IN009010500,"ANEKAL, IN",1927,6,28.813333333333336
IN009010500,"ANEKAL, IN",1927,7,28.187096774193545
IN009010500,"ANEKAL, IN",1927,8,26.158064516129038
IN009010500,"ANEKAL, IN",1927,9,27.139999999999997
IN009010500,"ANEKAL, IN",1927,10,26.29032258064516
IN009010500,"ANEKAL, IN",1927,11,28.23333333333333
IN009010500,"ANEKAL, IN",1927,12,27.406451612903233
IN009010101,"HASKOTE, IN",1927,1,28.56129032258064
IN009010101,"HASKOTE, IN",1927,2,26.182142857142857
IN009010101,"HASKOTE, IN",1927,3,27.677419354838705
IN009010101,"HASKOTE, IN",1927,4,27.150000000000002
IN009010101,"HASKOTE, IN",1927,5,27.864516129032264
IN009010101,"HASKOTE, IN",1927,6,26.173333333333336
IN009010101,"HASKOTE, IN",1927,7,26.577419354838703
IN009010101,"HASKOTE, IN",1927,8,29.10322580645162
IN009010101,"HASKOTE, IN",1927,9,27.583333333333332
IN009010101,"HASKOTE, IN",1927,10,29.003225806451614
IN009010101,"HASKOTE, IN",1927,11,28.143333333333334
IN009010101,"HASKOTE, IN",1927,12,28.522580645161288
IN009010500,"ANEKAL, IN",1928,1,27.33225806451613
IN009010500,"ANEKAL, IN",1928,2,27.637931034482758
IN009010500,"ANEKAL, IN",1928,3,27.39677419354839
IN009010500,"ANEKAL, IN",1928,4,27.05
IN009010500,"ANEKAL, IN",1928,5,26.651612903225807
IN009010500,"ANEKAL, IN",1928,6,27.46666666666666
IN009010500,"ANEKAL, IN",1928,7,26.596774193548384
IN009010500,"ANEKAL, IN",1928,8,27.90645161290323
IN009010500,"ANEKAL, IN",1928,9,27.559999999999995
IN009010500,"ANEKAL, IN",1928,10,26.190322580645166
IN009010500,"ANEKAL, IN",1928,11,27.77333333333333
IN009010500,"ANEKAL, IN",1928,12,28.190322580645162
IN009010101,"HASKOTE, IN",1928,1,27.922580645161286
IN009010101,"HASKOTE, IN",1928,2,27.875862068965514
IN009010101,"HASKOTE, IN",1928,3,26.88387096774193
IN009010101,"HASKOTE, IN",1928,4,26.759999999999998
IN009010101,"HASKOTE, IN",1928,5,27.103225806451615
IN009010101,"HASKOTE, IN",1928,6,28.23
IN009010101,"HASKOTE, IN",1928,7,27.783870967741933
IN009010101,"HASKOTE, IN",1928,8,29.593548387096774
IN009010101,"HASKOTE, IN",1928,9,27.626666666666672
IN009010101,"HASKOTE, IN",1928,10,28.303225806451614
IN009010101,"HASKOTE, IN",1928,11,26.569999999999997
IN009010101,"HASKOTE, IN",1928,12,27.54000000000001
IN009010500,"ANEKAL, IN",1929,1,27.023333333333326
IN009010500,"ANEKAL, IN",1929,2,27.892592592592592
IN009010500,"ANEKAL, IN",1929,3,29.34666666666666
IN009010500,"ANEKAL, IN",1929,4,28.341379310344834
IN009010500,"ANEKAL, IN",1929,5,27.513333333333332
IN009010500,"ANEKAL, IN",1929,6,27.48275862068965
IN009010500,"ANEKAL, IN",1929,7,25.71333333333333
IN009010500,"ANEKAL, IN",1929,8,27.889999999999993
IN009010500,"ANEKAL, IN",1929,9,28.586206896551722
IN009010500,"ANEKAL, IN",1929,10,25.86666666666667
IN009010500,"ANEKAL, IN",1929,11,27.47586206896552
IN009010500,"ANEKAL, IN",1929,12,27.07
IN009010101,"HASKOTE, IN",1929,1,27.945161290322588
IN009010101,"HASKOTE, IN",1929,2,27.646428571428572
IN009010101,"HASKOTE, IN",1929,3,28.503225806451614
IN009010101,"HASKOTE, IN",1929,4,27.106666666666662
IN009010101,"HASKOTE, IN",1929,5,26.27741935483871
IN009010101,"HASKOTE, IN",1929,6,27.626666666666665
IN009010101,"HASKOTE, IN",1929,7,27.709677419354836
IN009010101,"HASKOTE, IN",1929,8,28.8
IN009010101,"HASKOTE, IN",1929,9,25.913333333333338
IN009010101,"HASKOTE, IN",1929,10,27.09677419354838
IN009010101,"HASKOTE, IN",1929,11,27.566666666666663
IN009010101,"HASKOTE, IN",1929,12,26.35483870967742
IN009010500,"ANEKAL, IN",1930,1,27.403225806451612
IN009010500,"ANEKAL, IN",1930,2,27.39642857142857
IN009010500,"ANEKAL, IN",1930,3,25.46129032258064
IN009010500,"ANEKAL, IN",1930,4,27.799999999999994
IN009010500,"ANEKAL, IN",1930,5,27.187096774193545
IN009010500,"ANEKAL, IN",1930,6,26.733333333333334
IN009010500,"ANEKAL, IN",1930,7,28.28064516129032
IN009010500,"ANEKAL, IN",1930,8,26.564516129032253
IN009010500,"ANEKAL, IN",1930,9,27.723333333333336
IN009010500,"ANEKAL, IN",1930,10,27.922580645161286
IN009010500,"ANEKAL, IN",1930,11,28.486666666666675
IN009010500,"ANEKAL, IN",1930,12,28.390322580645165
IN009010101,"HASKOTE, IN",1930,1,28.329032258064522
IN009010101,"HASKOTE, IN",1930,2,27.142857142857142
IN009010101,"HASKOTE, IN",1930,3,27.464516129032262
IN009010101,"HASKOTE, IN",1930,4,29.066666666666666
IN009010101,"HASKOTE, IN",1930,5,27.919354838709676
IN009010101,"HASKOTE, IN",1930,6,27.18666666666667
IN009010101,"HASKOTE, IN",1930,7,26.854838709677423
IN009010101,"HASKOTE, IN",1930,8,27.44193548387097
IN009010101,"HASKOTE, IN",1930,9,28.12
IN009010101,"HASKOTE, IN",1930,10,27.122580645161293
IN009010101,"HASKOTE, IN",1930,11,27.568965517241374
IN009010101,"HASKOTE, IN",1930,12,27.267741935483865
IN009010500,"ANEKAL, IN",1931,1,26.82903225806451
IN009010500,"ANEKAL, IN",1931,2,26.728571428571428
IN009010500,"ANEKAL, IN",1931,3,28.90645161290323
IN009010500,"ANEKAL, IN",1931,4,26.679999999999996
IN009010500,"ANEKAL, IN",1931,5,27.151612903225807
IN009010500,"ANEKAL, IN",1931,6,27.703333333333333
IN009010500,"ANEKAL, IN",1931,7,29.677419354838708
IN009010500,"ANEKAL, IN",1931,8,27.219354838709684
IN009010500,"ANEKAL, IN",1931,9,27.370000000000005
IN009010500,"ANEKAL, IN",1931,10,27.651612903225807
IN009010500,"ANEKAL, IN",1931,11,28.403333333333332
IN009010500,"ANEKAL, IN",1931,12,29.051612903225802
IN009010101,"HASKOTE, IN",1931,1,28.887096774193548
IN009010101,"HASKOTE, IN",1931,2,29
IN009010101,"HASKOTE, IN",1931,3,29.345161290322576
IN009010101,"HASKOTE, IN",1931,4,28.456666666666663
IN009010101,"HASKOTE, IN",1931,5,27.29354838709677
IN009010101,"HASKOTE, IN",1931,6,26.636666666666674
IN009010101,"HASKOTE, IN",1931,7,27.135483870967747
IN009010101,"HASKOTE, IN",1931,8,26.722580645161283
IN009010101,"HASKOTE, IN",1931,9,29.156666666666663
IN009010101,"HASKOTE, IN",1931,10,26.600000000000005
IN009010101,"HASKOTE, IN",1931,11,27.66
IN009010101,"HASKOTE, IN",1931,12,27.387096774193548
IN009010500,"ANEKAL, IN",1932,1,27.051612903225806
IN009010500,"ANEKAL, IN",1932,2,26.734482758620683
IN009010500,"ANEKAL, IN",1932,3,26.674193548387098
IN009010500,"ANEKAL, IN",1932,4,25.980000000000004
IN009010500,"ANEKAL, IN",1932,5,28.464516129032265
IN009010500,"ANEKAL, IN",1932,6,26.250000000000004
IN009010500,"ANEKAL, IN",1932,7,28.445161290322584
IN009010500,"ANEKAL, IN",1932,8,27.15806451612903
IN009010500,"ANEKAL, IN",1932,9,28.229999999999997
IN009010500,"ANEKAL, IN",1932,10,28.341935483870962
IN009010500,"ANEKAL, IN",1932,11,27.436666666666667
IN009010500,"ANEKAL, IN",1932,12,28.932258064516127
IN009010101,"HASKOTE, IN",1932,1,28.351612903225803
IN009010101,"HASKOTE, IN",1932,2,27.837931034482754
IN009010101,"HASKOTE, IN",1932,3,28.04838709677419
IN009010101,"HASKOTE, IN",1932,4,28.496666666666666
IN009010101,"HASKOTE, IN",1932,5,28.196774193548386
IN009010101,"HASKOTE, IN",1932,6,26.723333333333333
IN009010101,"HASKOTE, IN",1932,7,28.180645161290318
IN009010101,"HASKOTE, IN",1932,8,27.925806451612903
IN009010101,"HASKOTE, IN",1932,9,26.68333333333333
IN009010101,"HASKOTE, IN",1932,10,27.44193548387096
IN009010101,"HASKOTE, IN",1932,11,26.340000000000007
IN009010101,"HASKOTE, IN",1932,12,27.816129032258058
IN009010500,"ANEKAL, IN",1933,1,26.283870967741933
IN009010500,"ANEKAL, IN",1933,2,27.75357142857143
IN009010500,"ANEKAL, IN",1933,3,27.974193548387102
IN009010500,"ANEKAL, IN",1933,4,26.706666666666667
IN009010500,"ANEKAL, IN",1933,5,26.758064516129036
IN009010500,"ANEKAL, IN",1933,6,28.383333333333336
IN009010500,"ANEKAL, IN",1933,7,27.79354838709677
IN009010500,"ANEKAL, IN",1933,8,28.19677419354839
IN009010500,"ANEKAL, IN",1933,9,28.733333333333327
IN009010500,"ANEKAL, IN",1933,10,27.425806451612907
IN009010500,"ANEKAL, IN",1933,11,25.26000000000001
IN009010500,"ANEKAL, IN",1933,12,26.406451612903226
IN009010101,"HASKOTE, IN",1933,1,25.9258064516129
IN009010101,"HASKOTE, IN",1933,2,27.86428571428571
IN009010101,"HASKOTE, IN",1933,3,27.245161290322578
IN009010101,"HASKOTE, IN",1933,4,28.536666666666672
IN009010101,"HASKOTE, IN",1933,5,26.964516129032262
IN009010101,"HASKOTE, IN",1933,6,28.14666666666667
IN009010101,"HASKOTE, IN",1933,7,27.380645161290328
IN009010101,"HASKOTE, IN",1933,8,26.835483870967742
IN009010101,"HASKOTE, IN",1933,9,28.23333333333334
IN009010101,"HASKOTE, IN",1933,10,25.941935483870967
IN009010101,"HASKOTE, IN",1933,11,27.38333333333333
IN009010101,"HASKOTE, IN",1933,12,28.04516129032258
IN009010500,"ANEKAL, IN",1934,1,27.451612903225808
IN009010500,"ANEKAL, IN",1934,2,28.235714285714277
IN009010500,"ANEKAL, IN",1934,3,26.53870967741935
IN009010500,"ANEKAL, IN",1934,4,26.170000000000005
IN009010500,"ANEKAL, IN",1934,5,28.325806451612905
IN009010500,"ANEKAL, IN",1934,6,27.716666666666676
IN009010500,"ANEKAL, IN",1934,7,28.567741935483873
IN009010500,"ANEKAL, IN",1934,8,27.832258064516132
IN009010500,"ANEKAL, IN",1934,9,26.716666666666672
IN009010500,"ANEKAL, IN",1934,10,26.96451612903226
IN009010500,"ANEKAL, IN",1934,11,29.186666666666664
IN009010500,"ANEKAL, IN",1934,12,27.209677419354847
IN009010101,"HASKOTE, IN",1934,1,27.63548387096774
IN009010101,"HASKOTE, IN",1934,2,28.617857142857144
IN009010101,"HASKOTE, IN",1934,3,27.590322580645157
IN009010101,"HASKOTE, IN",1934,4,27.16666666666667
IN009010101,"HASKOTE, IN",1934,5,26.538709677419355
IN009010101,"HASKOTE, IN",1934,6,27.289999999999996
IN009010101,"HASKOTE, IN",1934,7,27.47096774193549
IN009010101,"HASKOTE, IN",1934,8,25.42258064516129
IN009010101,"HASKOTE, IN",1934,9,27.62666666666666
IN009010101,"HASKOTE, IN",1934,10,28.27419354838709
IN009010101,"HASKOTE, IN",1934,11,27.496666666666666
IN009010101,"HASKOTE, IN",1934,12,27.32903225806452
IN009010500,"ANEKAL, IN",1935,1,28.851612903225806
IN009010500,"ANEKAL, IN",1935,2,27.092857142857145
IN009010500,"ANEKAL, IN",1935,3,27
IN009010500,"ANEKAL, IN",1935,4,28.293333333333333
IN009010500,"ANEKAL, IN",1935,5,26.645161290322573
IN009010500,"ANEKAL, IN",1935,6,26.586666666666666
IN009010500,"ANEKAL, IN",1935,7,27.587096774193544
IN009010500,"ANEKAL, IN",1935,8,27.483870967741936
IN009010500,"ANEKAL, IN",1935,9,27.293333333333337
IN009010500,"ANEKAL, IN",1935,10,27.900000000000002
IN009010500,"ANEKAL, IN",1935,11,26.10333333333334
IN009010500,"ANEKAL, IN",1935,12,26.98064516129032
IN009010101,"HASKOTE, IN",1935,1,27.793548387096777
IN009010101,"HASKOTE, IN",1935,2,27.732142857142854
IN009010101,"HASKOTE, IN",1935,3,27.293548387096777
IN009010101,"HASKOTE, IN",1935,4,27.79666666666667
IN009010101,"HASKOTE, IN",1935,5,27.874193548387105
IN009010101,"HASKOTE, IN",1935,6,27.546666666666663
IN009010101,"HASKOTE, IN",1935,7,28.151612903225807
IN009010101,"HASKOTE, IN",1935,8,27.935483870967747
IN009010101,"HASKOTE, IN",1935,9,28.430000000000003
IN009010101,"HASKOTE, IN",1935,10,26.99032258064516
IN009010101,"HASKOTE, IN",1935,11,26.980000000000004
IN009010101,"HASKOTE, IN",1935,12,27.522580645161295
IN009010500,"ANEKAL, IN",1936,1,26.69354838709678
IN009010500,"ANEKAL, IN",1936,2,26.38275862068966
IN009010500,"ANEKAL, IN",1936,3,28.69677419354839
IN009010500,"ANEKAL, IN",1936,4,26.763333333333332
IN009010500,"ANEKAL, IN",1936,5,27.1258064516129
IN009010500,"ANEKAL, IN",1936,6,27.076666666666664
IN009010500,"ANEKAL, IN",1936,7,26.316129032258065
IN009010500,"ANEKAL, IN",1936,8,27.216129032258056
IN009010500,"ANEKAL, IN",1936,9,28.05666666666666
IN009010500,"ANEKAL, IN",1936,10,27.170967741935474
IN009010500,"ANEKAL, IN",1936,11,27.586666666666666
IN009010500,"ANEKAL, IN",1936,12,27.512903225806447
IN009010101,"HASKOTE, IN",1936,1,27.677419354838705
IN009010101,"HASKOTE, IN",1936,2,28.27586206896552
IN009010101,"HASKOTE, IN",1936,3,27.238709677419358
IN009010101,"HASKOTE, IN",1936,4,26.10333333333334
IN009010101,"HASKOTE, IN",1936,5,26.709677419354836
IN009010101,"HASKOTE, IN",1936,6,26.763333333333335
IN009010101,"HASKOTE, IN",1936,7,26.51290322580645
IN009010101,"HASKOTE, IN",1936,8,27.622580645161296
IN009010101,"HASKOTE, IN",1936,9,27.353333333333335
IN009010101,"HASKOTE, IN",1936,10,27.13548387096774
IN009010101,"HASKOTE, IN",1936,11,27.81333333333334
IN009010101,"HASKOTE, IN",1936,12,27.24193548387097
IN009010500,"ANEKAL, IN",1937,1,28.190322580645166
IN009010500,"ANEKAL, IN",1937,2,27.39285714285714
IN009010500,"ANEKAL, IN",1937,3,27.251612903225816
IN009010500,"ANEKAL, IN",1937,4,26.07333333333333
IN009010500,"ANEKAL, IN",1937,5,26.916129032258063
IN009010500,"ANEKAL, IN",1937,6,26.683333333333334
IN009010500,"ANEKAL, IN",1937,7,27.106451612903236
IN009010500,"ANEKAL, IN",1937,8,28.648387096774194
IN009010500,"ANEKAL, IN",1937,9,26.82999999999999
IN009010500,"ANEKAL, IN",1937,10,27.022580645161288
IN009010500,"ANEKAL, IN",1937,11,27.823333333333334
IN009010500,"ANEKAL, IN",1937,12,27.919354838709683
IN009010101,"HASKOTE, IN",1937,1,28.274193548387085
IN009010101,"HASKOTE, IN",1937,2,27.66428571428571
IN009010101,"HASKOTE, IN",1937,3,26.470967741935493
IN009010101,"HASKOTE, IN",1937,4,27.74666666666667
IN009010101,"HASKOTE, IN",1937,5,26.86774193548387
IN009010101,"HASKOTE, IN",1937,6,27.846666666666668
IN009010101,"HASKOTE, IN",1937,7,27.025806451612908
IN009010101,"HASKOTE, IN",1937,8,25.97741935483871
IN009010101,"HASKOTE, IN",1937,9,26.339999999999993
IN009010101,"HASKOTE, IN",1937,10,26.816129032258065
IN009010101,"HASKOTE, IN",1937,11,27.25
IN009010101,"HASKOTE, IN",1937,12,28.00645161290323
IN009010500,"ANEKAL, IN",1938,1,26.10322580645161
IN009010500,"ANEKAL, IN",1938,2,25.735714285714284
IN009010500,"ANEKAL, IN",1938,3,26.722580645161294
IN009010500,"ANEKAL, IN",1938,4,26.726666666666667
IN009010500,"ANEKAL, IN",1938,5,27.861290322580654
IN009010500,"ANEKAL, IN",1938,6,28.903333333333332
IN009010500,"ANEKAL, IN",1938,7,27.567741935483873
IN009010500,"ANEKAL, IN",1938,8,26.580645161290324
IN009010500,"ANEKAL, IN",1938,9,26.816666666666663
IN009010500,"ANEKAL, IN",1938,10,28.145161290322584
IN009010500,"ANEKAL, IN",1938,11,28.523333333333333
IN009010500,"ANEKAL, IN",1938,12,27.44838709677419
IN009010101,"HASKOTE, IN",1938,1,27.274193548387096
IN009010101,"HASKOTE, IN",1938,2,28.035714285714285
IN009010101,"HASKOTE, IN",1938,3,25.948387096774194
IN009010101,"HASKOTE, IN",1938,4,28.50333333333333
IN009010101,"HASKOTE, IN",1938,5,27.729032258064514
IN009010101,"HASKOTE, IN",1938,6,27.503333333333337
IN009010101,"HASKOTE, IN",1938,7,28.564516129032253
IN009010101,"HASKOTE, IN",1938,8,28.500000000000004
IN009010101,"HASKOTE, IN",1938,9,28.37333333333333
IN009010101,"HASKOTE, IN",1938,10,28.26451612903226
IN009010101,"HASKOTE, IN",1938,11,26.416666666666664
IN009010101,"HASKOTE, IN",1938,12,27.548387096774192
IN009010500,"ANEKAL, IN",1939,1,26.980645161290322
IN009010500,"ANEKAL, IN",1939,2,25.753571428571426
IN009010500,"ANEKAL, IN",1939,3,27.84193548387097
IN009010500,"ANEKAL, IN",1939,4,27.153333333333325
IN009010500,"ANEKAL, IN",1939,5,28.929032258064513
IN009010500,"ANEKAL, IN",1939,6,28.58666666666667
IN009010500,"ANEKAL, IN",1939,7,27.761290322580646
IN009010500,"ANEKAL, IN",1939,8,27.083870967741937
IN009010500,"ANEKAL, IN",1939,9,27.299999999999997
IN009010500,"ANEKAL, IN",1939,10,26.522580645161284
IN009010500,"ANEKAL, IN",1939,11,27.143333333333334
IN009010500,"ANEKAL, IN",1939,12,25.46451612903226
IN009010101,"HASKOTE, IN",1939,1,29.022580645161288
IN009010101,"HASKOTE, IN",1939,2,28.110714285714288
IN009010101,"HASKOTE, IN",1939,3,28.396774193548385
IN009010101,"HASKOTE, IN",1939,4,27.23999999999999
IN009010101,"HASKOTE, IN",1939,5,27.532258064516125
IN009010101,"HASKOTE, IN",1939,6,26.33
IN009010101,"HASKOTE, IN",1939,7,28.125806451612895
IN009010101,"HASKOTE, IN",1939,8,28.083870967741934
IN009010101,"HASKOTE, IN",1939,9,26.87
IN009010101,"HASKOTE, IN",1939,10,27.74516129032258
IN009010101,"HASKOTE, IN",1939,11,27.339999999999996
IN009010101,"HASKOTE, IN",1939,12,28.26129032258065
IN009010500,"ANEKAL, IN",1940,1,26.403225806451612
IN009010500,"ANEKAL, IN",1940,2,28.39655172413792
IN009010500,"ANEKAL, IN",1940,3,27.09354838709677
