station_id,day_date,rolling_30d_temp
IN009010500,1943-08-07,26.823333333333334
IN009010500,1943-08-08,26.92333333333334
IN009010500,1943-08-09,26.86333333333334
IN009010500,1943-08-10,26.963333333333335
IN009010500,1943-08-11,26.996666666666673
IN009010500,1943-08-12,27.090000000000007
IN009010500,1943-08-13,27.053333333333338
IN009010500,1943-08-14,27.15333333333334
IN009010500,1943-08-15,27.013333333333335
IN009010500,1943-08-16,27.133333333333333
IN009010500,1943-08-17,26.876666666666665
IN009010500,1943-08-18,27.04666666666667
IN009010500,1943-08-19,27.056666666666665
IN009010500,1943-08-20,27.056666666666665
IN009010500,1943-08-21,27.12333333333333
IN009010500,1943-08-22,26.753333333333327
IN009010500,1943-08-23,26.559999999999995
IN009010500,1943-08-24,26.71666666666666
IN009010500,1943-08-25,26.759999999999998
IN009010500,1943-08-26,26.863333333333333
IN009010500,1943-08-27,26.98333333333333
IN009010500,1943-08-28,27.18333333333333
IN009010500,1943-08-29,27.33
IN009010500,1943-08-30,27.42666666666667
IN009010500,1943-08-31,27.393333333333334
IN009010500,1943-09-01,27.39666666666667
IN009010500,1943-09-02,27.279999999999998
IN009010500,1943-09-03,27.419999999999998
IN009010500,1943-09-04,27.383333333333333
IN009010500,1943-09-05,27.030000000000005
IN009010500,1943-09-06,27.193333333333335
IN009010500,1943-09-07,27.306666666666665
IN009010500,1943-09-08,27.209999999999994
IN009010500,1943-09-09,27.139999999999993
IN009010500,1943-09-10,27.369999999999994
IN009010500,1943-09-11,26.969999999999995
IN009010500,1943-09-12,27.02333333333333
IN009010500,1943-09-13,26.94333333333333
IN009010500,1943-09-14,27.229999999999997
IN009010500,1943-09-15,27.07666666666666
IN009010500,1943-09-16,27.32333333333333
IN009010500,1943-09-17,27.166666666666664
IN009010500,1943-09-18,27.249999999999996
IN009010500,1943-09-19,27.536666666666665
IN009010500,1943-09-20,27.496666666666666
IN009010500,1943-09-21,27.69
IN009010500,1943-09-22,27.509999999999998
IN009010500,1943-09-23,27.089999999999996
IN009010500,1943-09-24,27.326666666666668
IN009010500,1943-09-25,26.986666666666668
IN009010500,1943-09-26,26.65666666666667
IN009010500,1943-09-27,26.430000000000003
IN009010500,1943-09-28,26.503333333333337
IN009010500,1943-09-29,26.420000000000005
IN009010500,1943-09-30,26.443333333333342
IN009010500,1943-10-01,26.246666666666673
IN009010500,1943-10-02,26.19333333333334
IN009010500,1943-10-03,26.20666666666667
IN009010500,1943-10-04,26.553333333333338
IN009010500,1943-10-05,26.533333333333335
IN009010500,1943-10-06,26.666666666666668
IN009010500,1943-10-07,26.783333333333328
IN009010500,1943-10-08,26.726666666666667
IN009010500,1943-10-09,26.79333333333333
IN009010500,1943-10-10,26.75666666666666
IN009010500,1943-10-11,27.089999999999996
IN009010500,1943-10-12,27.049999999999994
IN009010500,1943-10-13,27.32666666666666
IN009010500,1943-10-14,27.223333333333333
IN009010500,1943-10-15,27.213333333333328
IN009010500,1943-10-16,26.913333333333334
IN009010500,1943-10-17,26.826666666666668
IN009010500,1943-10-18,27.083333333333336
IN009010500,1943-10-19,27.013333333333335
IN009010500,1943-10-20,26.820000000000007
IN009010500,1943-10-21,26.740000000000006
IN009010500,1943-10-22,26.943333333333335
IN009010500,1943-10-23,27.143333333333334
IN009010500,1943-10-24,26.876666666666672
IN009010500,1943-10-25,27.003333333333334
IN009010500,1943-10-26,26.98
IN009010500,1943-10-27,26.973333333333336
IN009010500,1943-10-28,26.930000000000003
IN009010500,1943-10-29,27.083333333333332
IN009010500,1943-10-30,26.82333333333333
IN009010500,1943-10-31,26.966666666666665
IN009010500,1943-11-01,27.153333333333332
IN009010500,1943-11-02,26.953333333333337
IN009010500,1943-11-03,26.716666666666672
IN009010500,1943-11-04,26.936666666666667
IN009010500,1943-11-05,26.589999999999996
IN009010500,1943-11-06,26.59333333333333
IN009010500,1943-11-07,26.64333333333333
IN009010500,1943-11-08,26.996666666666666
IN009010500,1943-11-09,26.77
IN009010500,1943-11-10,26.779999999999998
IN009010500,1943-11-11,27.040000000000003
IN009010500,1943-11-12,26.886666666666667
IN009010500,1943-11-13,27.066666666666666
IN009010500,1943-11-14,27.076666666666668
IN009010500,1943-11-15,27.029999999999998
IN009010500,1943-11-16,27.149999999999995
IN009010500,1943-11-17,26.866666666666664
IN009010500,1943-11-18,26.60333333333333
IN009010500,1943-11-19,26.82666666666666
IN009010500,1943-11-20,26.929999999999996
IN009010500,1943-11-21,26.899999999999995
IN009010500,1943-11-22,27.086666666666662
IN009010500,1943-11-23,27.189999999999994
IN009010500,1943-11-24,26.98
IN009010500,1943-11-25,26.913333333333334
IN009010500,1943-11-26,27.07
IN009010500,1943-11-27,26.913333333333334
IN009010500,1943-11-28,26.786666666666665
IN009010500,1943-11-29,27.046666666666667
IN009010500,1943-11-30,27.016666666666666
IN009010500,1943-12-01,27.119999999999997
IN009010500,1943-12-02,27.336666666666666
IN009010500,1943-12-03,27.486666666666665
IN009010500,1943-12-04,27.493333333333332
IN009010500,1943-12-05,27.6
IN009010500,1943-12-06,27.243333333333332
IN009010500,1943-12-07,27.563333333333336
IN009010500,1943-12-08,27.19666666666667
IN009010500,1943-12-09,27.10333333333333
IN009010500,1943-12-10,26.80333333333333
IN009010500,1943-12-11,26.67
IN009010500,1943-12-12,26.67
IN009010500,1943-12-13,26.756666666666668
IN009010500,1943-12-14,26.913333333333338
IN009010500,1943-12-15,26.916666666666668
IN009010500,1943-12-16,27.026666666666664
IN009010500,1943-12-17,26.843333333333337
IN009010500,1943-12-18,27.19333333333333
IN009010500,1943-12-19,26.93
IN009010500,1943-12-20,27.040000000000003
IN009010500,1943-12-21,27.103333333333335
IN009010500,1943-12-22,26.973333333333336
IN009010500,1943-12-23,27.036666666666672
IN009010500,1943-12-24,27.16666666666667
IN009010500,1943-12-25,27.226666666666674
IN009010500,1943-12-26,26.896666666666672
IN009010500,1943-12-27,27.12333333333334
IN009010500,1943-12-28,26.916666666666675
IN009010500,1943-12-29,26.936666666666675
IN009010500,1943-12-30,27.293333333333344
IN009010500,1943-12-31,27.093333333333344
IN009010500,1944-01-01,27.08333333333334
IN009010500,1944-01-02,26.920000000000005
IN009010500,1944-01-03,26.75666666666667
IN009010500,1944-01-04,27.090000000000007
IN009010500,1944-01-05,27.460000000000004
IN009010500,1944-01-06,27.263333333333335
IN009010500,1944-01-07,27.62666666666667
IN009010500,1944-01-08,27.6
IN009010500,1944-01-09,27.756666666666668
IN009010500,1944-01-10,27.85333333333334
IN009010500,1944-01-11,28.090000000000007
IN009010500,1944-01-12,28.00666666666667
IN009010500,1944-01-13,27.940000000000005
IN009010500,1944-01-14,27.860000000000003
IN009010500,1944-01-15,27.876666666666665
IN009010500,1944-01-16,27.85333333333333
IN009010500,1944-01-17,27.860000000000003
IN009010500,1944-01-18,28.263333333333335
IN009010500,1944-01-19,28.33666666666667
IN009010500,1944-01-20,28.48666666666667
IN009010500,1944-01-21,28.503333333333337
IN009010500,1944-01-22,28.756666666666668
IN009010500,1944-01-23,28.95
IN009010500,1944-01-24,28.87
IN009010500,1944-01-25,29.029999999999998
IN009010500,1944-01-26,29.02
IN009010500,1944-01-27,29.11
IN009010500,1944-01-28,28.970000000000002
IN009010500,1944-01-29,28.67
IN009010500,1944-01-30,28.8
IN009010500,1944-01-31,28.819999999999997
IN009010500,1944-02-01,28.88333333333333
IN009010500,1944-02-02,29.059999999999995
IN009010500,1944-02-03,29.069999999999993
IN009010500,1944-02-04,28.643333333333327
IN009010500,1944-02-05,28.729999999999993
IN009010500,1944-02-06,28.709999999999994
IN009010500,1944-02-07,29.08666666666666
IN009010500,1944-02-08,29.019999999999992
IN009010500,1944-02-09,29.039999999999996
IN009010500,1944-02-10,29.066666666666663
IN009010500,1944-02-11,28.759999999999994
IN009010500,1944-02-12,28.91333333333333
IN009010500,1944-02-13,28.87333333333333
IN009010500,1944-02-14,29.066666666666666
IN009010500,1944-02-15,29.339999999999996
IN009010500,1944-02-16,28.98
IN009010500,1944-02-17,28.896666666666672
IN009010500,1944-02-18,28.72666666666667
IN009010500,1944-02-19,28.343333333333337
IN009010500,1944-02-20,28.496666666666666
IN009010500,1944-02-21,28.136666666666663
IN009010500,1944-02-22,28.21333333333333
IN009010500,1944-02-23,28.290000000000003
IN009010500,1944-02-24,28.233333333333338
IN009010500,1944-02-25,27.860000000000003
IN009010500,1944-02-26,27.850000000000005
IN009010500,1944-02-27,28.09
IN009010500,1944-02-28,28.216666666666665
IN009010500,1944-02-29,28.339999999999996
IN009010500,1944-03-01,28.286666666666665
IN009010500,1944-03-02,28.10333333333333
IN009010500,1944-03-03,28.14333333333333
IN009010500,1944-03-04,27.77
IN009010500,1944-03-05,27.986666666666665
IN009010500,1944-03-06,27.94666666666667
IN009010500,1944-03-07,27.880000000000003
IN009010500,1944-03-08,27.67
IN009010500,1944-03-09,27.530000000000005
IN009010500,1944-03-10,27.33666666666667
IN009010500,1944-03-11,27.026666666666674
IN009010500,1944-03-12,27.41666666666667
IN009010500,1944-03-13,27.550000000000008
IN009010500,1944-03-14,27.746666666666673
IN009010500,1944-03-15,27.530000000000005
IN009010500,1944-03-16,27.33666666666667
IN009010500,1944-03-17,27.643333333333334
IN009010500,1944-03-18,27.583333333333332
IN009010500,1944-03-19,27.76
IN009010500,1944-03-20,27.846666666666668
IN009010500,1944-03-21,27.643333333333334
IN009010500,1944-03-22,27.64
IN009010500,1944-03-23,27.34333333333333
IN009010500,1944-03-24,27.619999999999997
IN009010500,1944-03-25,27.606666666666662
IN009010500,1944-03-26,27.599999999999998
IN009010500,1944-03-27,27.87333333333333
IN009010500,1944-03-28,27.416666666666664
IN009010500,1944-03-29,27.169999999999998
IN009010500,1944-03-30,27.123333333333328
IN009010500,1944-03-31,27.11333333333333
IN009010500,1944-04-01,27.199999999999996
IN009010500,1944-04-02,26.899999999999995
IN009010500,1944-04-03,27.29333333333333
IN009010500,1944-04-04,27.15
IN009010500,1944-04-05,27.113333333333333
IN009010500,1944-04-06,27.133333333333333
IN009010500,1944-04-07,27.026666666666664
IN009010500,1944-04-08,27.076666666666668
IN009010500,1944-04-09,27.353333333333335
IN009010500,1944-04-10,27.616666666666667
IN009010500,1944-04-11,27.323333333333334
IN009010500,1944-04-12,27.15
IN009010500,1944-04-13,27.259999999999998
IN009010500,1944-04-14,27.36
IN009010500,1944-04-15,27.72666666666667
IN009010500,1944-04-16,27.586666666666666
IN009010500,1944-04-17,27.59666666666667
IN009010500,1944-04-18,27.306666666666672
IN009010500,1944-04-19,27.31666666666667
IN009010500,1944-04-20,27.086666666666666
IN009010500,1944-04-21,27.486666666666668
IN009010500,1944-04-22,27.393333333333334
IN009010500,1944-04-23,27.333333333333332
IN009010500,1944-04-24,27.420000000000005
IN009010500,1944-04-25,27.483333333333334
IN009010500,1944-04-26,27.31
IN009010500,1944-04-27,27.763333333333332
IN009010500,1944-04-28,28.113333333333333
IN009010500,1944-04-29,27.763333333333332
IN009010500,1944-04-30,27.729999999999997
IN009010500,1944-05-01,27.9
IN009010500,1944-05-02,28.169999999999998
IN009010500,1944-05-03,27.796666666666663
IN009010500,1944-05-04,28.169999999999998
IN009010500,1944-05-05,28.09
IN009010500,1944-05-06,28.15333333333334
IN009010500,1944-05-07,28.080000000000002
IN009010500,1944-05-08,28.14
IN009010500,1944-05-09,28.1
IN009010500,1944-05-10,27.793333333333333
IN009010500,1944-05-11,27.843333333333337
IN009010500,1944-05-12,27.550000000000004
IN009010500,1944-05-13,27.44333333333334
IN009010500,1944-05-14,27.40000000000001
IN009010500,1944-05-15,26.976666666666674
IN009010500,1944-05-16,27.036666666666672
IN009010500,1944-05-17,27.100000000000005
IN009010500,1944-05-18,27.053333333333335
IN009010500,1944-05-19,26.966666666666676
IN009010500,1944-05-20,27.13000000000001
IN009010500,1944-05-21,26.65666666666668
IN009010500,1944-05-22,26.916666666666675
IN009010500,1944-05-23,26.880000000000003
IN009010500,1944-05-24,26.80666666666667
IN009010500,1944-05-25,26.956666666666667
IN009010500,1944-05-26,26.793333333333337
IN009010500,1944-05-27,26.570000000000004
IN009010500,1944-05-28,26.269999999999996
IN009010500,1944-05-29,26.346666666666668
IN009010500,1944-05-30,26.303333333333335
IN009010500,1944-05-31,26.376666666666665
IN009010500,1944-06-01,26.226666666666663
IN009010500,1944-06-02,26.596666666666668
IN009010500,1944-06-03,26.57666666666666
IN009010500,1944-06-04,26.59666666666666
IN009010500,1944-06-05,26.629999999999995
IN009010500,1944-06-06,26.63666666666666
IN009010500,1944-06-07,26.859999999999996
IN009010500,1944-06-08,26.576666666666657
IN009010500,1944-06-09,26.61666666666666
IN009010500,1944-06-10,26.879999999999992
IN009010500,1944-06-11,27.176666666666662
IN009010500,1944-06-12,26.973333333333333
IN009010500,1944-06-13,27.173333333333336
IN009010500,1944-06-14,27.186666666666667
IN009010500,1944-06-15,27.366666666666667
IN009010500,1944-06-16,27.286666666666672
IN009010500,1944-06-17,27.650000000000002
IN009010500,1944-06-18,27.703333333333333
IN009010500,1944-06-19,27.963333333333335
IN009010500,1944-06-20,28.393333333333334
IN009010500,1944-06-21,28.373333333333335
IN009010500,1944-06-22,28.110000000000003
IN009010500,1944-06-23,28.243333333333336
IN009010500,1944-06-24,28.480000000000004
IN009010500,1944-06-25,28.633333333333336
IN009010500,1944-06-26,28.79666666666667
IN009010500,1944-06-27,28.956666666666667
IN009010500,1944-06-28,29.023333333333333
IN009010500,1944-06-29,28.78666666666667
IN009010500,1944-06-30,28.763333333333335
IN009010500,1944-07-01,28.976666666666674
IN009010500,1944-07-02,28.820000000000004
IN009010500,1944-07-03,28.736666666666668
IN009010500,1944-07-04,28.553333333333335
IN009010500,1944-07-05,28.176666666666666
IN009010500,1944-07-06,28.509999999999998
IN009010500,1944-07-07,28.530000000000005
IN009010500,1944-07-08,28.730000000000004
IN009010500,1944-07-09,28.803333333333335
IN009010500,1944-07-10,28.73333333333333
IN009010500,1944-07-11,28.89333333333333
IN009010500,1944-07-12,29.136666666666663
IN009010500,1944-07-13,28.90333333333333
IN009010500,1944-07-14,29.00666666666666
IN009010500,1944-07-15,28.926666666666662
IN009010500,1944-07-16,28.77999999999999
IN009010500,1944-07-17,28.393333333333327
IN009010500,1944-07-18,28.31333333333333
IN009010500,1944-07-19,28.219999999999995
IN009010500,1944-07-20,28.116666666666664
IN009010500,1944-07-21,27.856666666666666
IN009010500,1944-07-22,28.09333333333333
IN009010500,1944-07-23,27.88
IN009010500,1944-07-24,27.66
IN009010500,1944-07-25,27.75999999999999
IN009010500,1944-07-26,27.55666666666666
IN009010500,1944-07-27,27.48666666666666
IN009010500,1944-07-28,27.669999999999998
IN009010500,1944-07-29,27.806666666666665
IN009010500,1944-07-30,27.456666666666663
IN009010500,1944-07-31,27.10666666666667
IN009010500,1944-08-01,26.790000000000003
IN009010500,1944-08-02,26.69
IN009010500,1944-08-03,26.800000000000004
IN009010500,1944-08-04,26.920000000000005
IN009010500,1944-08-05,26.51666666666667
IN009010500,1944-08-06,26.17333333333334
IN009010500,1944-08-07,26.230000000000008
IN009010500,1944-08-08,26.123333333333342
IN009010500,1944-08-09,25.84666666666668
IN009010500,1944-08-10,25.613333333333344
IN009010500,1944-08-11,25.716666666666676
IN009010500,1944-08-12,25.880000000000003
IN009010500,1944-08-13,26.12666666666667
IN009010500,1944-08-14,25.916666666666675
IN009010500,1944-08-15,25.963333333333342
IN009010500,1944-08-16,26.056666666666676
IN009010500,1944-08-17,26.33666666666667
IN009010500,1944-08-18,26.20333333333334
IN009010500,1944-08-19,26.110000000000007
IN009010500,1944-08-20,26.09
IN009010500,1944-08-21,26.19333333333334
IN009010500,1944-08-22,26.253333333333337
IN009010500,1944-08-23,26.37333333333334
IN009010500,1944-08-24,26.443333333333335
IN009010500,1944-08-25,26.38
IN009010500,1944-08-26,26.34333333333333
IN009010500,1944-08-27,25.99
IN009010500,1944-08-28,26.00333333333333
IN009010500,1944-08-29,26.429999999999996
IN009010500,1944-08-30,26.759999999999994
IN009010500,1944-08-31,26.836666666666662
IN009010500,1944-09-01,26.936666666666664
IN009010500,1944-09-02,27.05666666666667
IN009010500,1944-09-03,27.213333333333335
IN009010500,1944-09-04,27.35
IN009010500,1944-09-05,27.53666666666667
IN009010500,1944-09-06,27.306666666666665
IN009010500,1944-09-07,27.496666666666666
IN009010500,1944-09-08,27.416666666666668
IN009010500,1944-09-09,27.49
IN009010500,1944-09-10,27.40333333333333
IN009010500,1944-09-11,27.299999999999997
IN009010500,1944-09-12,27.079999999999995
IN009010500,1944-09-13,27.226666666666663
IN009010500,1944-09-14,27.379999999999995
IN009010500,1944-09-15,27.399999999999995
IN009010500,1944-09-16,27.316666666666663
IN009010500,1944-09-17,27.439999999999994
IN009010500,1944-09-18,27.466666666666658
IN009010500,1944-09-19,27.926666666666666
IN009010500,1944-09-20,27.796666666666663
IN009010500,1944-09-21,27.979999999999997
IN009010500,1944-09-22,28.01333333333333
IN009010500,1944-09-23,27.703333333333326
IN009010500,1944-09-24,27.919999999999995
IN009010500,1944-09-25,28.24
IN009010500,1944-09-26,28.339999999999996
IN009010500,1944-09-27,28.52333333333333
IN009010500,1944-09-28,28.056666666666665
IN009010500,1944-09-29,28.079999999999995
IN009010500,1944-09-30,28.249999999999996
IN009010500,1944-10-01,28.066666666666666
IN009010500,1944-10-02,27.980000000000004
IN009010500,1944-10-03,28.07
IN009010500,1944-10-04,28.41
IN009010500,1944-10-05,28.35333333333334
IN009010500,1944-10-06,28.336666666666666
IN009010500,1944-10-07,28.09
IN009010500,1944-10-08,28.123333333333335
IN009010500,1944-10-09,28.053333333333335
IN009010500,1944-10-10,28.19666666666667
IN009010500,1944-10-11,28.150000000000002
IN009010500,1944-10-12,28.34666666666667
IN009010500,1944-10-13,28.080000000000002
IN009010500,1944-10-14,27.960000000000004
IN009010500,1944-10-15,27.993333333333343
IN009010500,1944-10-16,27.776666666666674
IN009010500,1944-10-17,27.79333333333334
IN009010500,1944-10-18,27.60000000000001
IN009010500,1944-10-19,27.190000000000005
IN009010500,1944-10-20,27.41666666666667
IN009010500,1944-10-21,27.390000000000004
IN009010500,1944-10-22,27.09
IN009010500,1944-10-23,27.233333333333334
IN009010500,1944-10-24,27.056666666666665
IN009010500,1944-10-25,26.929999999999996
IN009010500,1944-10-26,27.059999999999995
IN009010500,1944-10-27,27.00333333333333
IN009010500,1944-10-28,27.43666666666666
IN009010500,1944-10-29,27.41333333333333
IN009010500,1944-10-30,27.516666666666662
IN009010500,1944-10-31,27.65333333333333
IN009010500,1944-11-01,27.733333333333334
IN009010500,1944-11-02,27.7
IN009010500,1944-11-03,27.619999999999997
IN009010500,1944-11-04,27.470000000000002
IN009010500,1944-11-05,27.706666666666667
IN009010500,1944-11-06,27.773333333333333
IN009010500,1944-11-07,28.14666666666667
IN009010500,1944-11-08,28.003333333333337
IN009010500,1944-11-09,27.986666666666675
IN009010500,1944-11-10,28.090000000000007
IN009010500,1944-11-11,28.093333333333337
IN009010500,1944-11-12,28.34
IN009010500,1944-11-13,28.553333333333338
IN009010500,1944-11-14,28.333333333333336
IN009010500,1944-11-15,28.763333333333335
IN009010500,1944-11-16,28.44666666666667
IN009010500,1944-11-17,28.78000000000001
IN009010500,1944-11-18,29.200000000000006
IN009010500,1944-11-19,28.91333333333334
IN009010500,1944-11-20,29.110000000000003
IN009010500,1944-11-21,29.24666666666667
IN009010500,1944-11-22,29.2
IN009010500,1944-11-23,29.200000000000003
IN009010500,1944-11-24,29.03000000000001
IN009010500,1944-11-25,29.023333333333337
IN009010500,1944-11-26,28.970000000000006
IN009010500,1944-11-27,28.646666666666672
IN009010500,1944-11-28,28.306666666666676
IN009010500,1944-11-29,28.033333333333342
IN009010500,1944-11-30,27.810000000000006
IN009010500,1944-12-01,27.763333333333335
IN009010500,1944-12-02,27.543333333333337
IN009010500,1944-12-03,27.25
IN009010500,1944-12-04,27.623333333333335
IN009010500,1944-12-05,27.82
IN009010500,1944-12-06,28.030000000000005
IN009010500,1944-12-07,27.84666666666667
IN009010500,1944-12-08,27.966666666666665
IN009010500,1944-12-09,27.63
IN009010500,1944-12-10,27.323333333333334
IN009010500,1944-12-11,27.02
IN009010500,1944-12-12,26.95
IN009010500,1944-12-13,26.83666666666667
IN009010500,1944-12-14,27.160000000000004
IN009010500,1944-12-15,26.910000000000004
IN009010500,1944-12-16,27.050000000000004
IN009010500,1944-12-17,26.85666666666667
IN009010500,1944-12-18,26.459999999999997
IN009010500,1944-12-19,26.686666666666664
IN009010500,1944-12-20,26.336666666666666
IN009010500,1944-12-21,26.36333333333333
IN009010500,1944-12-22,26.476666666666667
IN009010500,1944-12-23,26.66333333333333
IN009010500,1944-12-24,26.493333333333332
IN009010500,1944-12-25,26.516666666666662
IN009010500,1944-12-26,26.419999999999995
IN009010500,1944-12-27,26.523333333333326
IN009010500,1944-12-28,26.723333333333322
IN009010500,1944-12-29,27.06666666666666
IN009010500,1944-12-30,27.036666666666658
IN009010500,1944-12-31,27.236666666666665
IN009010500,1945-01-01,27.443333333333328
IN009010500,1945-01-02,27.649999999999995
IN009010500,1945-01-03,27.39999999999999
IN009010500,1945-01-04,27.409999999999993
IN009010500,1945-01-05,27.426666666666662
IN009010500,1945-01-06,27.196666666666665
IN009010500,1945-01-07,27.073333333333334
IN009010500,1945-01-08,27.220000000000002
IN009010500,1945-01-09,27.580000000000002
IN009010500,1945-01-10,27.97333333333334
IN009010500,1945-01-11,28.22333333333334
IN009010500,1945-01-12,28.04333333333334
IN009010500,1945-01-13,28.183333333333337
IN009010500,1945-01-14,27.993333333333336
IN009010500,1945-01-15,28.106666666666673
IN009010500,1945-01-16,27.970000000000002
IN009010500,1945-01-17,28.18
IN009010500,1945-01-18,27.81
IN009010500,1945-01-19,27.99
IN009010500,1945-01-20,28.12666666666666
IN009010500,1945-01-21,27.966666666666658
IN009010500,1945-01-22,27.93333333333333
IN009010500,1945-01-23,28.126666666666665
IN009010500,1945-01-24,28.269999999999996
IN009010500,1945-01-25,28.09
IN009010500,1945-01-26,27.906666666666663
IN009010500,1945-01-27,27.886666666666663
IN009010500,1945-01-28,27.866666666666667
IN009010500,1945-01-29,28.033333333333335
IN009010500,1945-01-30,27.720000000000002
IN009010500,1945-01-31,27.783333333333335
IN009010500,1945-02-01,27.573333333333334
IN009010500,1945-02-02,27.62
IN009010500,1945-02-03,27.44333333333334
IN009010500,1945-02-04,27.193333333333335
IN009010500,1945-02-05,27.656666666666673
IN009010500,1945-02-06,27.670000000000005
IN009010500,1945-02-07,27.553333333333338
IN009010500,1945-02-08,27.186666666666675
IN009010500,1945-02-09,26.926666666666673
IN009010500,1945-02-10,26.466666666666676
IN009010500,1945-02-11,26.76333333333334
IN009010500,1945-02-12,26.60000000000001
IN009010500,1945-02-13,26.910000000000007
IN009010500,1945-02-14,26.703333333333337
IN009010500,1945-02-15,26.823333333333334
IN009010500,1945-02-16,26.776666666666664
IN009010500,1945-02-17,26.796666666666667
IN009010500,1945-02-18,26.696666666666662
IN009010500,1945-02-19,26.52666666666666
IN009010500,1945-02-20,26.329999999999995
IN009010500,1945-02-21,26.39999999999999
IN009010500,1945-02-22,26.506666666666657
IN009010500,1945-02-23,26.459999999999994
IN009010500,1945-02-24,26.62666666666666
IN009010500,1945-02-25,26.926666666666662
IN009010500,1945-02-26,26.699999999999996
IN009010500,1945-02-27,26.566666666666663
IN009010500,1945-02-28,26.376666666666665
IN009010500,1945-03-01,26.693333333333335
IN009010500,1945-03-02,26.43
IN009010500,1945-03-03,26.64666666666667
IN009010500,1945-03-04,26.436666666666667
IN009010500,1945-03-05,26.493333333333332
IN009010500,1945-03-06,26.813333333333333
IN009010500,1945-03-07,26.55
IN009010500,1945-03-08,26.563333333333336
IN009010500,1945-03-09,26.620000000000005
IN009010500,1945-03-10,26.650000000000002
IN009010500,1945-03-11,26.466666666666672
IN009010500,1945-03-12,26.76
IN009010500,1945-03-13,26.413333333333334
IN009010500,1945-03-14,26.419999999999995
IN009010500,1945-03-15,26.54333333333333
IN009010500,1945-03-16,26.84666666666666
IN009010500,1945-03-17,26.84666666666666
IN009010500,1945-03-18,26.99
IN009010500,1945-03-19,27.37333333333333
IN009010500,1945-03-20,27.496666666666663
IN009010500,1945-03-21,27.779999999999994
IN009010500,1945-03-22,28.133333333333326
IN009010500,1945-03-23,27.91666666666666
IN009010500,1945-03-24,27.94666666666666
IN009010500,1945-03-25,27.779999999999994
IN009010500,1945-03-26,27.709999999999994
IN009010500,1945-03-27,27.756666666666664
IN009010500,1945-03-28,28.089999999999996
IN009010500,1945-03-29,27.949999999999996
IN009010500,1945-03-30,28.189999999999998
IN009010500,1945-03-31,27.98333333333333
IN009010500,1945-04-01,28.05333333333333
IN009010500,1945-04-02,27.753333333333334
IN009010500,1945-04-03,27.946666666666665
IN009010500,1945-04-04,27.703333333333337
IN009010500,1945-04-05,27.39666666666667
IN009010500,1945-04-06,27.19666666666667
IN009010500,1945-04-07,27.073333333333338
IN009010500,1945-04-08,27.156666666666673
IN009010500,1945-04-09,27.516666666666673
IN009010500,1945-04-10,27.550000000000008
IN009010500,1945-04-11,27.523333333333337
IN009010500,1945-04-12,27.68333333333334
IN009010500,1945-04-13,27.836666666666677
IN009010500,1945-04-14,27.596666666666675
IN009010500,1945-04-15,27.246666666666673
IN009010500,1945-04-16,27.09666666666667
IN009010500,1945-04-17,26.76666666666667
IN009010500,1945-04-18,26.733333333333334
IN009010500,1945-04-19,26.823333333333334
IN009010500,1945-04-20,26.336666666666662
IN009010500,1945-04-21,26.316666666666663
IN009010500,1945-04-22,26.323333333333327
IN009010500,1945-04-23,26.186666666666664
IN009010500,1945-04-24,26.119999999999997
IN009010500,1945-04-25,26.083333333333332
IN009010500,1945-04-26,26.1
IN009010500,1945-04-27,25.990000000000006
IN009010500,1945-04-28,25.996666666666673
IN009010500,1945-04-29,26.08666666666667
IN009010500,1945-04-30,26.23666666666667
IN009010500,1945-05-01,26.400000000000002
IN009010500,1945-05-02,26.780000000000005
IN009010500,1945-05-03,26.613333333333337
IN009010500,1945-05-04,26.67666666666667
IN009010500,1945-05-05,26.62
IN009010500,1945-05-06,26.583333333333332
IN009010500,1945-05-07,26.776666666666664
IN009010500,1945-05-08,26.956666666666663
IN009010500,1945-05-09,26.639999999999997
IN009010500,1945-05-10,26.783333333333328
IN009010500,1945-05-11,26.696666666666662
IN009010500,1945-05-12,26.913333333333334
IN009010500,1945-05-13,26.506666666666664
IN009010500,1945-05-14,26.486666666666668
IN009010500,1945-05-15,26.753333333333334
IN009010500,1945-05-16,26.963333333333342
IN009010500,1945-05-17,27.390000000000004
IN009010500,1945-05-18,27.323333333333334
IN009010500,1945-05-19,27.22666666666667
IN009010500,1945-05-20,27.343333333333337
IN009010500,1945-05-21,27.43
IN009010500,1945-05-22,27.533333333333335
IN009010500,1945-05-23,27.336666666666666
IN009010500,1945-05-24,27.339999999999996
IN009010500,1945-05-25,27.319999999999997
IN009010500,1945-05-26,27.18333333333333
IN009010500,1945-05-27,26.989999999999995
IN009010500,1945-05-28,27.25999999999999
IN009010500,1945-05-29,27.14999999999999
IN009010500,1945-05-30,27.17333333333333
IN009010500,1945-05-31,27.2
IN009010500,1945-06-01,27.033333333333335
IN009010500,1945-06-02,27.21333333333333
IN009010500,1945-06-03,27.110000000000003
IN009010500,1945-06-04,27.300000000000004
IN009010500,1945-06-05,27.47333333333334
IN009010500,1945-06-06,27.42333333333334
IN009010500,1945-06-07,27.040000000000006
IN009010500,1945-06-08,27.220000000000006
IN009010500,1945-06-09,27.19666666666667
IN009010500,1945-06-10,27.01666666666667
IN009010500,1945-06-11,26.99666666666667
IN009010500,1945-06-12,27.406666666666673
IN009010500,1945-06-13,27.266666666666666
IN009010500,1945-06-14,27.436666666666667
